Time (EDT),AURSCO - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS
25 Jan '19 11:20:00,58.96,92608.08,279548.1333,0,0,0,109432.5867,326289.4933,0,0,0,91810.96,4335851.813,0,0,58.96,53001.38667,3832946.32,0,2111.786667
25 Jan '19 11:25:00,0,118013.3067,505302.0267,0,0,0,55089.65333,392455.0933,0,0,0,207483.1733,4440271.733,0,0,0,47282.45333,4107281.387,0,767.2266667
25 Jan '19 11:30:00,0,50689.41333,471372.32,0,0,0,22431.06667,434975.5733,0,0,58.96,63382.69333,4359526.96,0,0,0,49254.56,3969671.227,0,2052.986667
25 Jan '19 11:35:00,0,12268.26667,513384.8533,0,0,0,117017.8133,527334.8533,0,0,0,48740.98667,4464061.013,0,0,0,153625.12,4134403.307,0,1463.146667
25 Jan '19 11:40:00,0,144420.9333,512465.5467,0,0,0,154986.1333,480553.9467,0,0,0,224567.7067,4782816.347,0,0,0,59512.48,4430400.907,0,1766.64
25 Jan '19 11:45:00,0,125536.96,593289.9733,0,0,0,135443.8933,541029.44,0,0,0,59247.70667,4709976.613,0,0,0,50073.30667,3639676.24,0,923.0666667
25 Jan '19 11:50:00,0,49706.82667,608294.88,0,0,0,92946.13333,572410.3467,0,0,0,211650.3467,4753870.88,0,0,0,48314.48,3528392.187,0,1119.626667
25 Jan '19 11:55:00,0,371815.4933,401387.1467,0,0,0,92196.88,499367.5467,0,0,0,282637.44,4447451.947,0,0,0,63886.72,3522877.947,0,805.9466667
25 Jan '19 12:00:00,0,146048.56,536363.52,0,0,0,44892.29333,590751.6,0,0,0,28791.86667,4608215.813,0,0,0,26372.18667,3629120.48,0,915.6266667
25 Jan '19 12:05:00,0,118112.3467,646960.1067,0,0,0,51956.10667,669576.9867,0,0,0,66245.25333,4945266.587,0,0,0,53708.56,3755131.44,0,1028.426667
25 Jan '19 12:10:00,0,133173.2267,604889.8667,0,0,0,63795.14667,561378.4533,0,0,0,81689.2,5229674.16,0,0,0,93334.96,3818945.147,0,1673.013333
25 Jan '19 12:15:00,0,266135.1733,701343.1467,0,0,0,36307.28,575967.8133,0,0,0,60823.2,5133121.173,0,0,0,62070.50667,4069111.413,0,1440.133333
25 Jan '19 12:20:00,0,183694.4533,656436.96,0,0,0,79478.98667,597829.3867,0,0,0,69893.09333,4823599.84,0,0,0,73147.14667,4092112.773,0,2086.693333
25 Jan '19 12:25:00,0,75604.90667,731000.9867,0,0,0,83002.90667,591169.8933,0,0,0,41571.33333,5153248.427,0,0,0,68439.46667,4000782.747,0,798.7733333
25 Jan '19 12:30:00,0,259898.4,601216.32,0,0,0,101499.7067,569607.92,0,0,0,3361.573333,4793405.787,0,0,0,107880.72,3970635.36,0,979.4133333
25 Jan '19 12:35:00,0,95716.05333,685366.56,0,0,0,213766.48,581377.4667,0,0,0,115669.2267,4233611.093,0,0,0,13587.97333,3986631.413,0,1270.08
25 Jan '19 12:40:00,0,162394.1333,641239.3067,0,0,0,82325.94667,779995.6267,0,0,0,160660.16,4272214.187,0,0,0,42980.10667,4103240.96,0,978.48
25 Jan '19 12:45:00,409.4933333,135575.84,697306.48,0,0,4.586666667,138572.8267,847270.6667,0,0,0,95066.72,4083429.387,0,0,0,53884.90667,4223739.307,0,980.3466667
25 Jan '19 12:50:00,118.5333333,59116.08,614241.8933,0,0,397.0133333,143558.5333,811427.1467,0,0,0,63371.73333,4099203.493,0,0,0,114751.2,4602056.267,0,1238.533333
25 Jan '19 12:55:00,0,209054.4,619958.5333,0,0,2.293333333,164904.2667,720169.68,0,0,357.68,197986.08,4005604.8,0,0,46.8,197404.4533,4605041.36,0,1670.16
25 Jan '19 13:00:00,0,172751.2,529698.3733,0,0,0,132472.8,668962.7733,0,0,442.2933333,23955.38667,3958039.76,0,0,0,68239.52,4216686.293,0,1693.44
25 Jan '19 13:05:00,0,115353.8133,704603.0133,0,0,0,33850.56,649487.28,0,0,381.4666667,61191.12,4170995.547,0,0,0,57392.82667,4043552.187,0,2166.586667
25 Jan '19 13:10:00,0,220784.7467,760267.7867,0,0,0,106346.4267,501224.6933,0,0,0,144218.88,3680454.053,0,0,0,65695.97333,4595406.613,0,3158.24
25 Jan '19 13:15:00,0,285449.04,831536.6667,0,0,0,125892.56,482688.6667,0,0,0,103207.1733,3538520.987,0,0,0,189959.0133,4528424.32,0,1691.706667
25 Jan '19 13:20:00,0,107351.2,697751.04,0,0,0,92596.77333,557428.5867,0,0,0,165395.3333,3787804.613,0,0,0,144901.8133,4175508.533,0,1092.426667
25 Jan '19 13:25:00,0,115552.48,674328.9333,0,0,0,24983.22667,545016.88,0,0,0,112758.2667,4023918.213,0,0,0,75756.48,3327483.227,0,1520.693333
25 Jan '19 13:30:00,0,91030.32,624505.9467,0,0,0,48695.92,687530.8533,0,0,0,130541.52,4108256.16,0,0,0,252417.9467,3278851.013,0,1888.026667
25 Jan '19 13:35:00,0,73246.21333,761245.76,0,0,0,61211.86667,541272.2133,0,0,0,165442,4311610.827,0,0,0,77020.05333,3478432.853,0,1198.693333
25 Jan '19 13:40:00,0,189113.3333,776997.76,0,0,0,298741.76,555633.7867,0,0,0,329510.48,4448458.827,0,0,230.9066667,71189.92,3574088.453,0,2176.586667
25 Jan '19 13:45:00,0,63338.96,894572.32,0,0,6.88,211052.96,750037.6267,0,0,0,187868.8267,4637331.84,0,0,614.8533333,49370.72,3503326.613,0,2367.733333
25 Jan '19 13:50:00,0,89156.64,1063291.2,0,0,184.6933333,136559.6533,741249.0133,0,0,0,128758.5867,4625451.733,0,0,22.13333333,84434.64,3782038.32,0,1584.266667
25 Jan '19 13:55:00,0,77539.33333,884168.8533,0,0,0,75630.56,787867.4667,0,0,0,226763.7333,4227833.76,0,0,397.3866667,141144.48,3744957.093,0,1139.28
25 Jan '19 14:00:00,0,95965.89333,579791.6533,0,0,0,71022.05333,685527.2267,0,0,409.4933333,153865.7333,3611746.933,0,0,0,107733.68,3722548.827,0,1049.546667
25 Jan '19 14:05:00,0,97960.61333,675269.2,0,0,0,110631.36,782861.5467,0,0,118.5333333,84652.34667,3916441.547,0,0,0,73064.34667,3858743.547,0,1990.986667
25 Jan '19 14:10:00,0,142070.9867,727684.64,0,0,0,161562.16,657008.24,0,0,0,139541.8933,4426158.187,0,0,0,63004.24,3540343.413,0,1772.32
25 Jan '19 14:15:00,0,179120.6933,906289.12,0,0,0,260711.44,747315.2267,0,0,0,117088.88,4429203.2,0,0,0,85893.92,3650910.293,0,1565.84
25 Jan '19 14:20:00,0,53708.34667,882911.7067,0,0,0,79695.97333,738626.1067,0,0,22.13333333,101922.6133,4198686.587,0,0,0,57724.02667,3778634.88,0,1349.84
25 Jan '19 14:25:00,0,186540.4267,846143.4133,0,0,0,142186.56,619823.8667,0,0,434.48,147969.0667,3840160,0,0,0,119391.7333,3911776.853,0,1172.746667
25 Jan '19 14:30:00,0,84398.61333,646910.8533,0,0,0,79457.73333,674035.1467,0,0,124.24,24639.73333,3712301.84,0,0,0,200410.24,3623304.107,0,1606.933333
25 Jan '19 14:35:00,0,86086.10667,664771.4133,0,0,0,261202.1067,694256.2933,0,0,117.92,108979.4133,4034573.28,0,0,0,121922.96,3908215.947,0,1999.493333
25 Jan '19 14:40:00,0,77030.69333,804534.64,0,0,0,181607.92,663298.3733,0,0,230.6133333,178231.8133,4181784.187,0,0,0,186125.4933,4576053.067,0,1562.293333
25 Jan '19 14:45:00,0,146830.4267,885812.7733,0,0,0,112253.84,808152.8,0,0,664.32,97274.93333,3941333.093,0,0,0,62750.74667,4821685.813,0,2309.546667
25 Jan '19 14:50:00,0,55347.49333,998340.6933,0,0,0,105825.2533,926128,0,0,432.56,101398.1867,3778623.733,0,0,0,184556.3467,4496444.773,0,1613.413333
25 Jan '19 14:55:00,0,105868.96,884369.84,0,0,0,193775.6267,707032.72,0,0,601.6533333,179723.04,3944322.08,0,0,521.6266667,310628.9333,4043821.813,0,2908.48
25 Jan '19 15:00:00,0,256414.56,861281.1467,0,0,0,160752.5067,915542.6933,0,0,0,65656.21333,4209283.2,0,0,0,54485.84,4126174.8,0,1931.76
25 Jan '19 15:05:00,24.26666667,187252.9067,844186.2667,0,0,0,225144.4267,569077.5733,0,0,0,123350.1067,4566246.4,0,0,4.506666667,142547.84,3970085.493,0,1264.533333
25 Jan '19 15:10:00,3805.013333,322221.3333,903319.0133,0,0,0,186324.08,654995.2,0,0,4.506666667,92474,4483387.627,0,0,0,87585.86667,4279859.333,0,1598.773333
25 Jan '19 15:15:00,188.2133333,96415.52,719763.36,0,0,0,132778.72,876617.1733,0,0,26.4,130985.7333,4446455.04,0,0,0,110649.12,4232565.76,0,2146.106667
25 Jan '19 15:20:00,0,139753.36,730622.0533,0,0,0,44827.6,819335.52,0,0,0,145943.5733,4321708.187,0,0,0,74489.46667,4537284.907,0,2556.8
25 Jan '19 15:25:00,0,100440.08,722219.4667,0,0,0,37755.14667,831739.5467,0,0,665.7866667,173335.1733,4284781.947,0,0,0,184301.8667,4352819.2,0,2187.946667
25 Jan '19 15:30:00,0,195620.9067,1005133.867,0,0,0,122421.9733,756729.12,0,0,445.2266667,26733.36,3803986.48,0,0,390.96,77511.6,4282840.187,0,2740
25 Jan '19 15:35:00,0,193119.5467,967913.52,0,0,0,108080.0267,936998.6933,0,0,184.6133333,168982.2933,3867653.04,0,0,433.68,86452.4,4136376.96,0,1614.986667
25 Jan '19 15:40:00,0,88404.58667,907134.16,0,0,0,181994.88,1085752.667,0,0,0,147932.8,4319059.253,0,0,399.44,51268.02667,3870311.307,0,1556.213333
25 Jan '19 15:45:00,0,77791.62667,1103384.853,0,0,0,149148.9867,1189474.88,0,0,0,50580.16,4464175.333,0,0,0,237743.52,4190491.253,0,2142.906667
25 Jan '19 15:50:00,0,113160.32,962085.84,0,0,0,96687.36,1100162.16,0,0,0,51503.94667,4490209.44,0,0,0,97262.90667,4579198.613,0,1664.906667
25 Jan '19 15:55:00,0,184047.04,795557.76,0,0,0,190609.76,949635.6533,0,0,0,81614.82667,4217906.693,0,0,0,101275.1733,4500357.493,0,2230.293333
25 Jan '19 16:00:00,0,55877.22667,1000237.787,0,0,0,386820.0533,932666.1067,0,0,0,26287.44,4265437.333,0,0,0,83923.97333,3841248.933,0,1385.386667
25 Jan '19 16:05:00,0,49719.73333,914019.8667,0,0,0,90952.21333,1119986.027,0,0,0,34304.05333,4810382.427,0,0,13.84,186699.52,4435565.307,0,1195.546667
25 Jan '19 16:10:00,0,120689.2533,1061059.84,0,0,0,119715.3867,1154081.867,0,0,0,38862.16,5212847.547,0,0,4.506666667,43981.49333,5102721.12,0,1495.253333
25 Jan '19 16:15:00,0,49946.66667,1361397.12,0,0,0,88701.25333,1170700.053,0,0,0,29314.8,5155518.267,0,0,0,151577.04,4801776.24,0,1760.186667
25 Jan '19 16:20:00,0,146541.8133,1297773.707,0,0,0,77499.2,1188069.493,0,0,0,47286.08,4937766.507,0,0,0,63500.48,4954389.173,0,2052.346667
25 Jan '19 16:25:00,0,150815.6533,1106867.787,0,0,0,148615.3067,892508.08,0,0,0,62659.30667,4753952.667,0,0,0,124837.9733,5285868.88,0,803.0933333
25 Jan '19 16:30:00,375.36,83394.10667,1016519.867,0,0,0,116416.5867,811345.76,0,0,0,49771.6,4629920.907,0,0,0,86941.78667,4833226.187,0,2239.466667
25 Jan '19 16:35:00,117.4666667,51042.72,1101571.68,0,0,0,90490.21333,916214.5333,0,0,58.96,94101.6,5064015.147,0,0,0,82121.73333,4713991.84,0,2844.773333
25 Jan '19 16:40:00,0,92878.16,1143061.493,0,0,0,207258.88,1094561.733,0,0,0,84549.81333,5366841.813,0,0,1908.693333,50042.34667,5395228.987,0,1595.386667
25 Jan '19 16:45:00,0,218616.8533,1401447.067,0,0,0,113327.44,1024366.907,0,0,0,28432.85333,5176480.32,0,0,0,110209.28,5433010.293,0,973.0133333
25 Jan '19 16:50:00,0,150527.44,1167748.613,0,0,0,66138.56,1246852.8,0,0,0,251841.68,5191335.867,0,0,0,62073.78667,5070400.08,0,2655.226667
25 Jan '19 16:55:00,0,94894.74667,1253076.16,0,0,0,24266.08,1294809.76,0,0,0,173566.5867,4920915.973,0,0,0,129918.1867,5180969.493,0,1246.64
25 Jan '19 17:00:00,0,138515.5467,1305056.587,0,0,0,106775.0933,1510079.253,0,0,0,229279.8667,4811971.573,0,0,0,114737.0933,5173551.627,0,1777.146667
25 Jan '19 17:05:00,0,52680.90667,1291669.12,0,0,0,164235.44,1249319.067,0,0,0,163588.8533,5096138.933,0,0,0,96878.93333,5626765.947,0,1235.093333
25 Jan '19 17:10:00,0,103231.6267,1397337.947,0,0,0,88301.22667,1308780.48,0,0,0,124766.3733,5408411.387,0,0,0,140707.2533,5643466.667,0,1999.6
25 Jan '19 17:15:00,0,274158.3467,1555302.133,0,0,0,195991.0933,1366837.013,0,0,57.89333333,28361.92,5544442.693,0,0,0,205817.1467,4847831.227,0,2683.706667
25 Jan '19 17:20:00,55.76,116327.76,1510709.12,0,0,0,278208.32,1520292.507,0,0,0,155659.0667,5698066.453,0,0,3687.546667,79117.30667,4143457.28,0,2272.693333
25 Jan '19 17:25:00,0,149624.4267,1514144.107,0,0,0,369923.92,1363132.853,0,0,118.5333333,44008.85333,5426233.36,0,0,0,84025.57333,4160309.387,0,1953.306667
25 Jan '19 17:30:00,0,66035.70667,1653474.533,0,0,0,117605.4667,1216757.627,0,0,0,34026.32,5209087.467,0,0,0,91944.64,4072997.067,0,2128.506667
25 Jan '19 17:35:00,10.02666667,179321.2267,1624651.973,0,0,0,68548.02667,1343464.88,0,0,0,18683.68,5076919.067,0,0,102.56,97616.24,3843488.24,0,1038.88
25 Jan '19 17:40:00,0,93908.02667,1684320.533,0,0,0,45576.08,1342441.627,0,0,0,123232.0533,5142175.787,0,0,0,117723.5733,3923310.533,0,1557.226667
25 Jan '19 17:45:00,55.2,53361.38667,1718466.693,0,0,0,106988.2667,1182823.36,0,0,0,54126.74667,5293739.147,0,0,57.14666667,109814.72,4513317.52,0,1547.626667
25 Jan '19 17:50:00,0,46883.86667,1942338.8,0,0,0,207206.2133,1038016.56,0,0,0,138650.8533,5122642.453,0,0,0,126359.0933,4116028.693,0,1936.053333
25 Jan '19 17:55:00,0,156484.8533,1840758.373,0,0,0,108966.9333,1153977.2,0,0,0,142962.32,4926231.813,0,0,0,131483.76,4167411.92,0,1619.253333
25 Jan '19 18:00:00,0,83323.89333,1617130.907,0,0,0,167075.2267,1322496.24,0,0,0,72044.90667,5004856.827,0,0,1886.533333,181941.2267,3955337.467,0,2335.546667
25 Jan '19 18:05:00,0,159530.8267,1472367.787,0,0,0,149648.2667,1413122.88,0,0,114.72,78891.41333,4623312.693,0,0,0,120310.3733,4797890.24,0,1851.413333
25 Jan '19 18:10:00,0,123306.56,1519814.667,0,0,0,133264.9067,1367508.827,0,0,0,135661.9733,4606761.84,0,0,0,103196.9067,4820719.253,0,2008.106667
25 Jan '19 18:15:00,0,125599.92,1327240.053,0,0,56.82666667,38882.02667,1274826.533,0,0,0,60566.26667,5001031.333,0,0,0,120446.1333,4648772.027,0,1885.573333
25 Jan '19 18:20:00,57.14666667,79198.45333,1304460.72,0,0,0,136741.52,1263346.533,0,0,0,146477.76,4554905.307,0,0,0,91622.45333,4549102.48,0,1874.16
25 Jan '19 18:25:00,0,292344.0533,1338640.827,0,0,0,167776.2667,1140274.267,0,0,0,43570.88,4637418.293,0,0,0,93914.85333,4424214.373,0,1369.786667
25 Jan '19 18:30:00,0,101116.6933,1393250.053,0,0,0,116121.8933,1329131.013,0,0,0,153984.5333,4384528.24,0,0,0,45254.66667,4708667.147,0,2201.626667
25 Jan '19 18:35:00,0,350422.1333,1509349.68,0,0,0,265797.1733,1439004.773,0,0,0,28374.42667,4145572.907,0,0,0,131286.0533,4295543.36,0,1899.546667
25 Jan '19 18:40:00,118.5333333,135491.1467,1491618.773,0,0,0,195396,1582378.933,0,0,0,190980.24,4565652.693,0,0,0,230856.9067,4181996.613,0,1760.746667
25 Jan '19 18:45:00,0,64014.18667,1511693.147,0,0,0,348645.2267,1682714.427,0,0,0,243236.96,4470774.693,0,0,0,444275.8933,4286651.68,0,2333.706667
25 Jan '19 18:50:00,0,141340.1067,1424913.12,0,0,0,315439.76,1378776.48,0,0,60.50666667,216643.1733,4533426.64,0,0,0,82376.4,4116712.08,0,1042.426667
25 Jan '19 18:55:00,0,276165.5467,1395588.373,0,0,0,180192.88,1085510.213,0,0,0,91798.4,3930396.853,0,0,4.506666667,108426.48,3800924.72,0,3192.613333
25 Jan '19 19:00:00,0,168419.52,1379724.693,0,0,0,180192.88,1085510.213,0,0,0,91798.4,3930396.853,0,0,4.506666667,108426.48,3800924.72,0,3192.613333
25 Jan '19 19:05:00,0,188929.3067,1336240.213,0,0,0,180999.6267,1054460.933,0,0,0,145650.9333,4432403.84,0,0,0,144928.72,3722415.04,0,1703.066667
25 Jan '19 19:10:00,0,225662.1333,1368925.36,0,0,0,147312.4267,954676.4267,0,0,0,78214.77333,4116871.36,0,0,4.506666667,75179.70667,3695207.253,0,1761.973333
25 Jan '19 19:15:00,0,116302.9067,1337878.48,0,0,0,137303.0133,1162294.933,0,0,4.506666667,101700,4017196.053,0,0,3833.893333,52714.93333,3971483.227,0,3405.466667
25 Jan '19 19:20:00,0,133676.3467,1187826.587,0,0,0,119773.9733,1221534.64,0,0,0,254156.56,3700099.92,0,0,0,29706.24,3738172.453,0,1861.546667
25 Jan '19 19:25:00,0,67780.42667,1364283.2,0,0,0,157914.0267,1299187.813,0,0,0,63596.29333,3857693.68,0,0,4.506666667,102940.9867,3355116,0,1040.133333
25 Jan '19 19:30:00,0,237315.8667,1273866.48,0,0,3837.546667,272315.2,1597994.4,0,0,4.506666667,54142.85333,3989610.16,0,0,0,182070,3177481.76,0,1589.733333
25 Jan '19 19:35:00,0,83090.4,1034473.653,0,0,0,79938.48,1649283.627,0,0,0,227565.2267,4041652.24,0,0,0,46945.94667,3279287.093,0,1967.413333
25 Jan '19 19:40:00,0,172732.5333,1067841.84,0,0,0,145727.2,1574736.507,0,0,3830.72,76726.02667,3739921.013,0,0,0,123976.1067,3098086.96,0,1329.573333
25 Jan '19 19:45:00,0,203027.44,1130075.893,0,0,0,240391.2,1329223.76,0,0,0,33312.02667,3712220.853,0,0,0,127862.9867,3180037.76,0,1622.56
25 Jan '19 19:50:00,0,221072.48,1056622.56,0,0,0,196765.9733,1503187.227,0,0,0,183154.08,3479660.48,0,0,0,117407.4933,3276394.613,0,1013.6
25 Jan '19 19:55:00,0,95727.44,1186706.08,0,0,0,315674.5867,1412972.96,0,0,0,107294,3262741.013,0,0,0,17346.61333,2911981.253,0,2848.96
25 Jan '19 20:00:00,0,192329.1733,1096454.427,0,0,0,333659.92,1501088.107,0,0,0,87085.84,3296432.64,0,0,0,107450.2133,2643751.093,0,1075.146667
25 Jan '19 20:05:00,0,57735.78667,1116482.693,0,0,0,177214.32,1386815.973,0,0,0,91541.49333,2714905.12,0,0,0,74303.41333,2968310,0,2963.733333
25 Jan '19 20:10:00,0,117081.76,1035527.627,0,0,0,95104.74667,1080378.293,0,0,0,143078.16,2691028.827,0,0,0,106961.84,3009720.693,0,1969.253333
25 Jan '19 20:15:00,0,228631.2267,1072014.533,0,0,0,175133.8933,1091501.6,0,0,0,160927.8133,3209850.24,0,0,0,109648.96,3329739.013,0,1412.853333
25 Jan '19 20:20:00,0,47128.61333,1034852.32,0,0,0,87078.32,1056597.04,0,0,0,111482.0267,2953646.56,0,0,0,107467.4133,2915901.627,0,1394.24
25 Jan '19 20:25:00,0,296442.96,1183387.413,0,0,0,179837.28,1151122.853,0,0,0,126515.1733,2766998.88,0,0,0,106090.9333,3127566.907,0,1643.52
25 Jan '19 20:30:00,0,71580.77333,1102292.48,0,0,0,246858.2667,1140294.56,0,0,0,57271.22667,2631048.4,0,0,0,92468.64,3135488.613,0,1568.986667
25 Jan '19 20:35:00,0,368356.8,1149653.28,0,0,0,129707.7867,1179632.507,0,0,0,139320.8,3003373.36,0,0,0,52985.92,3315498.373,0,2319.36
25 Jan '19 20:40:00,0,85099.33333,1015678.907,0,0,0,261548.6133,1385444.267,0,0,0,272343.8133,2835312.267,0,0,0,34192.56,3167647.28,0,1841.466667
25 Jan '19 20:45:00,0,245680.32,1167235.147,0,0,0,164904.2133,1170783.28,0,0,46.8,162869.68,2819763.44,0,0,12.16,32743.84,3082693.12,0,1823.973333
25 Jan '19 20:50:00,0,76278.96,1251114.053,0,0,0,187200,856002.7733,0,0,0,99523.44,2831012.32,0,0,0,188222.7467,3153251.627,0,1025.013333
25 Jan '19 20:55:00,0,284737.7067,1276684.56,0,0,0,78658.13333,796596.32,0,0,0,79010.48,2694931.387,0,0,0,36371.44,3108110.667,0,2176.693333
25 Jan '19 21:00:00,0,123664.4267,1355673.093,0,0,0,38302.69333,773193.44,0,0,0,100326.7467,2746710.107,0,0,0,69596.98667,2976880.4,0,914.56
25 Jan '19 21:05:00,0,149764.96,1451396.427,0,0,0,141918.5333,848446.7467,0,0,0,321809.4667,2517985.947,0,0,0,75890.18667,2802322.32,0,3301.866667
25 Jan '19 21:10:00,0,103828.48,1136612.773,0,0,0,78800.93333,975508.2933,0,0,0,112548,2848317.68,0,0,0,164399.7333,2299643.733,0,1738.026667
25 Jan '19 21:15:00,0,142084.8267,1012263.84,0,0,0,126560.72,1068034.64,0,0,0,64158.85333,2870103.493,0,0,0,14345.65333,2020917.627,0,1710.506667
25 Jan '19 21:20:00,0,167963.1733,1061841.067,0,0,0,101782.5333,1119421.893,0,0,0,118997.2,2700320.613,0,0,0,16118.02667,2641227.013,0,1228.613333
25 Jan '19 21:25:00,0,147356.1333,1027351.067,0,0,0,163552.2933,887072.88,0,0,0,55946.42667,2792610.827,0,0,0,119166.96,2590250.507,0,1255.733333
25 Jan '19 21:30:00,0,173765.6,944050.32,0,0,0,203289.3067,1018550.827,0,0,0,90704.66667,3038792.72,0,0,0,93350.08,2205696.267,0,2008.693333
25 Jan '19 21:35:00,0,79033.70667,898795.8933,0,0,0,177202.16,1059400.64,0,0,0,100237.6533,3085086.853,0,0,0,23390.05333,2431216.533,0,2992.026667
25 Jan '19 21:40:00,0,119132.2133,975202.24,0,0,0,57229.94667,1040436.373,0,0,0,162141.8133,3075105.947,0,0,0,96965.49333,2183955.84,0,1210.613333
25 Jan '19 21:45:00,0,67592.72,1023171.653,0,0,0,118520.08,1134203.92,0,0,0,114190.64,2837202.48,0,0,0,2752.8,2361239.707,0,2243.76
25 Jan '19 21:50:00,0,86488.64,1240181.84,0,0,0,172914.32,1050319.36,0,0,0,232310.3733,2939970.16,0,0,0,127719.6,2251959.92,0,938.8533333
25 Jan '19 21:55:00,0,112029.44,1260292.507,0,0,0,49946.58667,963072.16,0,0,46.72,74388.26667,2598874.907,0,0,10.02666667,25227.76,2512546.533,0,1356.293333
25 Jan '19 22:00:00,0,131882.72,1059372.56,0,0,0,76193.41333,944212.3467,0,0,0,161843.2267,2579525.12,0,0,0,34218.88,2378683.493,0,1983.04
25 Jan '19 22:05:00,0,390553.84,1222917.733,0,0,0,85641.6,811349.04,0,0,0,139890.4267,2390498.613,0,0,0,74125.44,2395796.773,0,2742.24
25 Jan '19 22:10:00,0,337578.3467,1053904.987,0,0,0,297721.6,857886,0,0,0,53612.8,2474897.36,0,0,0,25289.09333,2547562.587,0,1235.12
25 Jan '19 22:15:00,0,172336.8267,960575.4133,0,0,0,73686.56,901889.44,0,0,0,119251.3333,2386978.72,0,0,0,133665.4667,2442504.88,0,1307.253333
25 Jan '19 22:20:00,0,202232.7733,915762.9333,0,0,0,43332.98667,765642.3733,0,0,0,88327.6,2407160.427,0,0,0,147596.6667,2322167.867,0,1407.44
25 Jan '19 22:25:00,0,119588.5333,1006329.867,0,0,0,80845.04,712113.76,0,0,58.96,107948.08,2329332.533,0,0,0,74459.73333,2421707.76,0,2158.613333
25 Jan '19 22:30:00,0,119738.8533,946233.4133,0,0,0,126623.4667,845093.92,0,0,0,54779.57333,2163930.373,0,0,0,86768.98667,2267560.853,0,1324.506667
25 Jan '19 22:35:00,0,125626.5867,876150.9067,0,0,0,101581.0933,804129.04,0,0,0,137354.9867,2028307.76,0,0,0,92505.65333,2242821.173,0,1153.573333
25 Jan '19 22:40:00,0,74190.64,690595.2267,0,0,0,93843.86667,758050.5867,0,0,0,18141.17333,1979548.933,0,0,0,9291.973333,1913889.12,0,1867.28
25 Jan '19 22:45:00,0,64314.50667,619437.8933,0,0,0,111503.92,685676.8,0,0,0,45575.04,1875961.173,0,0,0,59451.33333,1594956.88,0,1970.053333
25 Jan '19 22:50:00,0,68646.88,720671.76,0,0,0,83103.86667,641633.1467,0,0,0,28535.12,1940001.093,0,0,0,33592.93333,1379637.307,0,1800.8
25 Jan '19 22:55:00,0,58678.50667,670596.9067,0,0,0,162203.4133,564662.64,0,0,0,33580.77333,1656545.173,0,0,0,66173.68,1540081.413,0,1743.52
25 Jan '19 23:00:00,0,50153.09333,667202.7733,0,0,0,96047.81333,560893.3867,0,0,0,1323.68,1628917.573,0,0,0,19095.54667,1601292.853,0,2132.133333
25 Jan '19 23:05:00,0,34400.48,714630.8,0,0,0,96271.06667,729782.2133,0,0,0,70788.10667,1714138.267,0,0,0,8457.813333,1347412.773,0,1773.973333
25 Jan '19 23:10:00,0,32793.62667,618401.36,0,0,0,58180.85333,665500.2933,0,0,0,47019.28,1657261.36,0,0,0,5421.36,1423774.533,0,1198.24
25 Jan '19 23:15:00,0,51562.69333,563699.7333,0,0,0,107233.84,753713.3067,0,0,0,50775.09333,1679553.547,0,0,0,60910.74667,1460160.613,0,1296.986667
25 Jan '19 23:20:00,0,67397.76,614306.1867,0,0,0,99994.69333,665562.1333,0,0,0,132448.9333,1639118.907,0,0,0,113036.16,1469988.987,0,799.84
